,user_id,state,review_count
0,1zdgpyxvlzWL-sQ37y28yw,NV,6
0,ET8KJ4oVNw-wAsGr89OylQ,OH,3
0,8a0GHVSVs3rSRtNIIR4rlw,NV,32
0,418F_vnEiJMlU-sKpGttHA,NC,1
1,418F_vnEiJMlU-sKpGttHA,NV,7
0,5eOKpOYoo8TlofXJIWdn3Q,PA,6
0,jFstakj1H7l3zuVESp0Ygw,AZ,5
1,jFstakj1H7l3zuVESp0Ygw,NV,63
0,NfGskTbX1ZAmCrpvVr51Nw,OH,4
0,NrtGj11UQ5PVms7hLW8fRQ,NV,1
0,3H2VbXZ8upvCFncbi5xTcg,NV,14
0,nzsv-p1O8gCfP3XijfQrIw,NV,82
1,nzsv-p1O8gCfP3XijfQrIw,ON,2
2,nzsv-p1O8gCfP3XijfQrIw,PA,1
0,NNL1zLTP2J_SOputgoPYeQ,NC,1
1,NNL1zLTP2J_SOputgoPYeQ,NV,2
2,NNL1zLTP2J_SOputgoPYeQ,OH,2
3,NNL1zLTP2J_SOputgoPYeQ,ON,8
4,NNL1zLTP2J_SOputgoPYeQ,PA,10
0,p1F0HCgAggNfneVlFofTkA,ON,73
0,Fv0e9RIV9jw5TX3ctA1WbA,NV,390
1,Fv0e9RIV9jw5TX3ctA1WbA,TX,1
0,jwvmw22-y4eMq2rzi0wAeQ,NV,32
0,mQhIOJrJiutmvpS1KWnZlg,NV,10
0,Ano5NY-bhFwGD8X98B8IsQ,AZ,24
0,NOmAy-MwUgr_v8dwKBAJNw,NV,3
0,MKfwpzukUoCI3onD6-euhA,AZ,5
0,Zj2lU17A18JQ-R92RYEFAA,AZ,2
0,QCtHk02W_Asu2LFfdmGQDA,NV,283
1,QCtHk02W_Asu2LFfdmGQDA,TX,1
0,tjTrsF-CpDnTcclX-3sCTw,AZ,1
1,tjTrsF-CpDnTcclX-3sCTw,OH,5
2,tjTrsF-CpDnTcclX-3sCTw,ON,149
3,tjTrsF-CpDnTcclX-3sCTw,QC,6
0,yViMmyZcyCtBa8D7uGryaQ,ON,8
0,yiil_yUI80L7LyfgTZoRmw,NV,5
0,Dr5Ur42YH2oxGIGNY6ylkA,NC,11
1,Dr5Ur42YH2oxGIGNY6ylkA,SC,1
0,MuLPdU0GYhdGWV71PTJW-Q,AZ,2
1,MuLPdU0GYhdGWV71PTJW-Q,NV,36
2,MuLPdU0GYhdGWV71PTJW-Q,OH,1
0,QFM0EhXzNgxCHeZRXuTSgA,AZ,6
0,vr6HJebOzLuzE9BH1ahntQ,AZ,18
0,PzAw8kMWj7Wxy7SNe0ykzw,AZ,4
0,Qb8sDTzr54wRtT9hm1ZBCg,NV,41
1,Qb8sDTzr54wRtT9hm1ZBCg,ON,11
0,31dXEdVdUTKhMdCRC4WYlw,NV,32
0,TU8NsFvjzLqkI87QQqkJPw,NV,3
1,TU8NsFvjzLqkI87QQqkJPw,QC,4
0,Wy7y_Tc6nfJCnR_oJ_4X2w,AZ,11
0,XmjYrNgzdbHQAiz2RF_8gw,NV,11
0,Mc-28MJn3ZfvaX1A3NaKwA,AZ,40
1,Mc-28MJn3ZfvaX1A3NaKwA,IL,1
2,Mc-28MJn3ZfvaX1A3NaKwA,NV,1
3,Mc-28MJn3ZfvaX1A3NaKwA,PA,1
0,lnFmn6s1vPWKL6rOmQktnA,NC,5
0,1YOOGLQpSMYsZOdXOrObfA,NC,2
0,x7uiR4x0ZlK6SIQDz3S9OQ,AZ,45
0,tSQHIiRSwgshmp5xvQIp_Q,NV,4
0,OAjdl9eHjW1-415FTbPbHg,NV,6
0,g8fcV5MNzxDEeoBjYTxyCw,ON,3
0,qndvgl-AXAJkBcWayh8KRQ,QC,4
0,09GIATtWI8WE4r-BuiW5Bg,NC,3
0,5wMncjF5A-NCl_Ohl6OqZw,NC,1
0,NaWSRaSwF8moJVT19tlZbg,OH,83
0,4r_4feU3sXI4K-U-T1pPdw,AB,1
1,4r_4feU3sXI4K-U-T1pPdw,NV,8
0,tvZKPah2u9G9dFBg5GT0eg,NV,7
0,gtEjMgcW74ZcG0zzMctmKg,NV,80
0,MA4V6Yal7VAqj7C3-kn3EQ,NV,1
0,wOGfOjBaP-lCS1NW_En2LQ,NV,155
0,yMBD4D9UZlHzRAwyHuz6Kg,NV,1
0,6iNK8f0Y10Uy-bZjkGYU5Q,AZ,18
1,6iNK8f0Y10Uy-bZjkGYU5Q,NV,3
0,LTjtaa2tuAYWv17a93PVsA,AZ,18
1,LTjtaa2tuAYWv17a93PVsA,NV,8
0,CstjZmdx0bi43ToYCbHpgw,NV,3
0,pznDHVHsO1ZbsG7f4TaNRA,NC,29
1,pznDHVHsO1ZbsG7f4TaNRA,NV,2
2,pznDHVHsO1ZbsG7f4TaNRA,OH,1
3,pznDHVHsO1ZbsG7f4TaNRA,QC,5
0,0XXIv9a0LWiaCjAkurjMMQ,AZ,1
1,0XXIv9a0LWiaCjAkurjMMQ,NV,5
